id,wave,vd,vi,cov
ezpQ5z,1,0,3,9
ezpQ5z,2,0,4,2
ezpQ5z,3,0,1,3
ezpQR8,1,0,3,0
ezpQR8,2,0,1,0
ezpQR8,3,0,2,0
ezpr4P,1,0,4,6
ezpr4P,2,0,1,10
ezpr4P,3,0,1,6
ezprZD,1,0,4,21
ezprZD,2,0,5,20
ezprZD,3,0,4,19
ezpvla,1,0,0,0
ezpvla,2,NA,NA,NA
ezpvla,3,0,1,0
ezpVoD,1,0,0,0
ezpVoD,2,0,1,1
ezpVoD,3,0,1,0
ezpvQZ,1,NA,5,12
ezpvQZ,2,0,1,4
ezpvQZ,3,NA,2,13
ezpVqZ,1,0,3,23
ezpVqZ,2,1,4,20
ezpVqZ,3,2,5,20
ezpWq8,1,0,0,1
ezpWq8,2,0,0,0
ezpWq8,3,0,0,1
ezpzyZ,1,0,3,7
ezpzyZ,2,0,6,17
ezpzyZ,3,0,6,7
ezR3RD,1,0,4,16
ezR3RD,2,NA,NA,NA
ezR3RD,3,NA,NA,NA
ezR4NR,1,0,3,2
ezR4NR,2,0,4,3
ezR4NR,3,0,2,2
ezR8yx,1,0,0,0
ezR8yx,2,0,0,0
ezR8yx,3,0,0,0
ezRbKd,1,0,1,3
ezRbKd,2,0,2,3
ezRbKd,3,0,3,3
ezRdNd,1,0,1,4
ezRdNd,2,0,1,3
ezRdNd,3,0,1,4
ezRGE8,1,0,3,3
ezRGE8,2,0,3,2
ezRGE8,3,0,1,0
ezRkVD,1,0,1,3
ezRkVD,2,0,1,4
ezRkVD,3,0,3,2
ezRMjd,1,0,2,4
ezRMjd,2,0,0,1
ezRMjd,3,0,2,9
ezRNDD,1,0,0,0
ezRNDD,2,0,0,0
ezRNDD,3,0,2,6
ezROlZ,1,0,1,2
ezROlZ,2,0,0,1
ezROlZ,3,0,0,1
ezRQ3D,1,0,4,0
ezRQ3D,2,0,2,3
ezRQ3D,3,0,4,1
Xb34OQ,1,0,0,0
Xb34OQ,2,0,1,0
Xb34OQ,3,0,0,0
Xb3BmO,1,0,1,16
Xb3BmO,2,0,4,14
Xb3BmO,3,0,2,14
Xb3gaO,1,0,3,3
Xb3gaO,2,0,2,1
Xb3gaO,3,0,1,2
Xb3K4Q,1,0,2,16
Xb3K4Q,2,0,4,0
Xb3K4Q,3,NA,NA,NA
Xb3k96,1,0,2,5
Xb3k96,2,0,2,3
Xb3k96,3,0,1,0
Xb3lxO,1,0,0,1
Xb3lxO,2,0,1,0
Xb3lxO,3,0,0,1
Xb3VMp,1,0,0,7
Xb3VMp,2,0,2,5
Xb3VMp,3,0,4,9
Xb3W6a,1,0,2,0
Xb3W6a,2,0,2,0
Xb3W6a,3,0,0,0
Xb3w8r,1,0,0,0
Xb3w8r,2,0,0,1
Xb3w8r,3,0,0,0
Xb3wAp,1,0,0,0
Xb3wAp,2,0,1,0
Xb3wAp,3,0,1,0
Xb3wjK,1,0,2,0
Xb3wjK,2,0,4,2
Xb3wjK,3,0,3,0
Xb3wKo,1,0,0,0
Xb3wKo,2,0,1,0
Xb3wKo,3,0,4,0
Xb3wma,1,0,0,0
Xb3wma,2,0,0,0
Xb3wma,3,0,0,0
Xb3Wog,1,0,6,6
Xb3Wog,2,0,4,7
Xb3Wog,3,1,3,11
Xb3Z0r,1,1,4,16
Xb3Z0r,2,1,6,21
Xb3Z0r,3,NA,NA,NA
Xb3ZJp,1,2,4,10
Xb3ZJp,2,2,4,0
Xb3ZJp,3,2,5,13
Xb3ZZM,1,0,4,2
Xb3ZZM,2,0,3,2
Xb3ZZM,3,0,6,5
Xb43K2,1,0,0,1
Xb43K2,2,0,0,1
Xb43K2,3,0,0,2
XB8jQ2,1,NA,1,16
XB8jQ2,2,0,4,15
XB8jQ2,3,0,4,18
Xb99Yp,1,0,2,10
Xb99Yp,2,0,1,7
Xb99Yp,3,0,1,14
Xb9a5o,1,0,1,2
Xb9a5o,2,NA,NA,NA
Xb9a5o,3,NA,NA,NA
Xb9a6K,1,0,4,2
Xb9a6K,2,0,4,4
Xb9a6K,3,0,5,1
Xb9bOO,1,0,3,4
Xb9bOO,2,0,3,3
Xb9bOO,3,NA,NA,NA
Xb9DAK,1,0,0,1
Xb9DAK,2,0,1,0
Xb9DAK,3,0,1,0
Xb9K8g,1,3,2,11
Xb9K8g,2,4,1,10
Xb9K8g,3,0,0,4
Xb9QNQ,1,0,1,0
Xb9QNQ,2,0,1,2
Xb9QNQ,3,0,4,1
Xb9voK,1,0,0,0
Xb9voK,2,0,1,0
Xb9voK,3,0,0,0
XbDbrg,1,0,2,1
XbDbrg,2,0,3,1
XbDbrg,3,0,1,3
XBDkMB,1,0,1,0
XBDkMB,2,0,0,0
XBDkMB,3,0,0,0
XBDmEO,1,NA,3,24
XBDmEO,2,0,4,15
XBDmEO,3,0,3,10
XBDmJz,1,0,1,5
XBDmJz,2,NA,NA,NA
XBDmJz,3,NA,NA,NA
XbDxvM,1,0,6,4
XbDxvM,2,0,5,12
XbDxvM,3,2,0,10
XbgmM7,1,0,1,0
XbgmM7,2,0,0,0
XbgmM7,3,0,1,0
XBK3dk,1,0,0,8
XBK3dk,2,0,1,16
XBK3dk,3,0,1,12
XBK3qk,1,0,2,7
XBK3qk,2,3,6,18
XBK3qk,3,2,4,11
XBK5kO,1,0,2,0
XBK5kO,2,0,2,0
XBK5kO,3,0,2,0
XBK6Ll,1,1,1,2
XBK6Ll,2,1,3,1
XBK6Ll,3,1,3,3
XBK9Q1,1,0,1,2
XBK9Q1,2,0,2,3
XBK9Q1,3,0,0,3
XBKGBp,1,0,5,8
XBKGBp,2,0,5,4
XBKGBp,3,0,2,6
XBKgGz,1,2,4,15
XBKgGz,2,0,5,16
XBKgGz,3,2,4,17
XBKk6p,1,0,4,2
XBKk6p,2,0,3,2
XBKk6p,3,0,3,0
XBKLD1,1,0,2,3
XBKLD1,2,0,1,5
XBKLD1,3,0,2,9
XBKn5z,1,0,4,1
XBKn5z,2,0,2,0
XBKn5z,3,0,0,1
XBKP3Q,1,2,2,15
XBKP3Q,2,2,4,14
XBKP3Q,3,2,2,17
XBKvy1,1,0,1,6
XBKvy1,2,0,1,7
XBKvy1,3,0,4,6
XBKvYn,1,0,0,2
XBKvYn,2,0,1,3
XBKvYn,3,0,0,0
XBKybd,1,0,4,11
XBKybd,2,0,1,15
XBKybd,3,0,3,12
XBKz8p,1,0,0,0
XBKz8p,2,0,0,0
XBKz8p,3,0,0,0
XBL491,1,0,3,2
XBL491,2,0,6,7
XBL491,3,0,3,8
XBL49k,1,0,0,2
XBL49k,2,0,0,1
XBL49k,3,0,0,2
XBL4yd,1,0,1,1
XBL4yd,2,0,0,0
XBL4yd,3,0,0,0
XbL5ba,1,0,4,13
XbL5ba,2,NA,5,16
XbL5ba,3,NA,3,12
XBL98k,1,0,3,2
XBL98k,2,0,3,0
XBL98k,3,0,5,3
XBL9O1,1,0,3,11
XBL9O1,2,0,4,15
XBL9O1,3,0,3,18
XBL9Ql,1,NA,3,5
XBL9Ql,2,0,1,0
XBL9Ql,3,0,3,1
XBLaMp,1,2,6,24
XBLaMp,2,2,6,23
XBLaMp,3,1,6,23
XBLBmd,1,0,5,2
XBLBmd,2,0,3,1
XBLBmd,3,0,0,2
XBLBQO,1,1,4,24
XBLBQO,2,NA,NA,NA
XBLBQO,3,NA,NA,NA
XBLdAz,1,0,0,7
XBLdAz,2,0,3,8
XBLdAz,3,4,1,9
XBLGB1,1,0,2,3
XBLGB1,2,0,2,1
XBLGB1,3,0,1,0
XBLmgB,1,0,0,7
XBLmgB,2,0,1,5
XBLmgB,3,0,1,9
XbLnaa,1,0,0,0
XbLnaa,2,0,1,0
XbLnaa,3,0,0,0
XBLNLd,1,0,0,0
XBLNLd,2,0,0,0
XBLNLd,3,0,0,0
XBLood,1,2,4,19
XBLood,2,2,5,15
XBLood,3,2,3,20
XBLp31,1,0,1,6
XBLp31,2,NA,NA,NA
XBLp31,3,NA,NA,NA
XBLPb9,1,0,4,7
XBLPb9,2,0,3,6
XBLPb9,3,0,2,8
XBLQLz,1,0,3,18
XBLQLz,2,0,4,10
XBLQLz,3,0,3,4
XBLVLp,1,0,0,2
XBLVLp,2,0,2,1
XBLVLp,3,0,0,0
XBLVQk,1,0,2,6
XBLVQk,2,0,2,7
XBLVQk,3,0,2,9
XBLW1l,1,0,1,0
XBLW1l,2,0,1,1
XBLW1l,3,0,1,1
XBLWOp,1,0,4,15
XBLWOp,2,0,4,6
XBLWOp,3,0,2,5
XbLwWg,1,0,2,2
XbLwWg,2,0,1,2
XbLwWg,3,0,2,3
XBLY1Q,1,0,1,2
XBLY1Q,2,0,3,2
XBLY1Q,3,0,4,3
XBLy4O,1,0,2,4
XBLy4O,2,0,0,4
XBLy4O,3,0,0,0
XBLy9k,1,0,2,7
XBLy9k,2,0,5,0
XBLy9k,3,0,1,3
XBLyGz,1,0,0,2
XBLyGz,2,0,0,0
XBLyGz,3,0,0,6
XBLyk1,1,0,0,0
XBLyk1,2,0,0,1
XBLyk1,3,0,0,0
XBLylz,1,0,0,2
XBLylz,2,0,0,0
XBLylz,3,0,0,0
XBLyM9,1,0,1,0
XBLyM9,2,0,1,0
XBLyM9,3,0,0,0
XBLYRl,1,0,0,0
XBLYRl,2,0,0,0
XBLYRl,3,0,1,0
XBLYRn,1,0,1,0
XBLYRn,2,0,2,2
XBLYRn,3,0,2,3
XBLyrp,1,0,0,0
XBLyrp,2,0,0,0
XBLyrp,3,0,0,0
XBLyVk,1,0,0,0
XBLyVk,2,0,1,0
XBLyVk,3,0,0,0
XBLywn,1,0,3,5
XBLywn,2,0,2,6
XBLywn,3,0,3,3
XBLyzB,1,0,3,2
XBLyzB,2,0,1,1
XBLyzB,3,0,1,1
XBLyZO,1,0,0,1
XBLyZO,2,0,0,3
XBLyZO,3,0,0,7
XBO659,1,0,1,7
XBO659,2,0,0,3
XBO659,3,0,2,6
XBO6B1,1,0,0,1
XBO6B1,2,0,0,2
XBO6B1,3,NA,NA,NA
XBOKgn,1,0,5,14
XBOKgn,2,NA,NA,NA
XBOKgn,3,NA,NA,NA
XBOKOk,1,0,3,16
XBOKOk,2,0,6,16
XBOKOk,3,NA,NA,NA
XBOKYz,1,0,5,8
XBOKYz,2,4,4,8
XBOKYz,3,0,2,8
XBOx5p,1,0,0,2
XBOx5p,2,0,0,0
XBOx5p,3,0,0,0
XBOxDz,1,0,0,5
XBOxDz,2,NA,NA,NA
XBOxDz,3,NA,NA,NA
XBOxpd,1,0,6,12
XBOxpd,2,NA,NA,NA
XBOxpd,3,NA,NA,NA
XBOxqz,1,0,0,3
XBOxqz,2,0,0,0
XBOxqz,3,NA,NA,NA
XBPAp2,1,0,0,0
XBPAp2,2,0,1,0
XBPAp2,3,0,0,0
XbpDmo,1,0,4,3
XbpDmo,2,1,3,11
XbpDmo,3,0,2,11
XbpDva,1,0,3,1
XbpDva,2,0,4,0
XbpDva,3,0,0,0
XbpDYp,1,0,2,8
XbpDYp,2,0,5,9
XbpDYp,3,0,6,4
XbpkNr,1,3,4,8
XbpkNr,2,2,5,11
XbpkNr,3,3,2,8
Xbpkrg,1,0,2,13
Xbpkrg,2,NA,NA,NA
Xbpkrg,3,0,3,9
XbpkWM,1,0,2,4
XbpkWM,2,0,3,5
XbpkWM,3,0,3,4
XbpLGg,1,0,1,4
XbpLGg,2,0,4,2
XbpLGg,3,0,3,4
XbpLq9,1,NA,1,2
XbpLq9,2,NA,NA,NA
XbpLq9,3,0,4,7
XBq31O,1,0,2,13
XBq31O,2,0,1,14
XBq31O,3,NA,NA,NA
XBq6qk,1,0,2,6
XBq6qk,2,1,0,11
XBq6qk,3,1,2,11
XBq8RQ,1,0,2,1
XBq8RQ,2,0,3,8
XBq8RQ,3,0,3,9
XBq9N9,1,0,2,5
XBq9N9,2,0,3,4
XBq9N9,3,0,3,5
XBqb3n,1,NA,6,21
XBqb3n,2,NA,4,22
XBqb3n,3,NA,3,16
XBqb8O,1,0,0,12
XBqb8O,2,0,3,18
XBqb8O,3,0,6,24
XBqBaQ,1,0,0,1
XBqBaQ,2,0,0,1
XBqBaQ,3,0,0,0
XBqbmB,1,0,5,12
XBqbmB,2,0,4,7
XBqbmB,3,0,4,11
XBqBnO,1,0,0,0
XBqBnO,2,0,1,0
XBqBnO,3,0,0,0
XBqbop,1,0,0,3
XBqbop,2,0,0,0
XBqbop,3,0,0,0
XBqdan,1,0,6,21
XBqdan,2,NA,6,20
XBqdan,3,1,6,18
XBqdJp,1,0,2,7
XBqdJp,2,0,0,8
XBqdJp,3,0,1,8
XBqdo9,1,0,1,7
XBqdo9,2,0,1,4
XBqdo9,3,0,1,1
XBqGq9,1,0,3,6
XBqGq9,2,0,3,15
XBqGq9,3,NA,NA,NA
XBqjDO,1,0,1,6
XBqjDO,2,0,1,8
XBqjDO,3,0,0,8
XBqjvB,1,0,3,12
XBqjvB,2,0,4,10
XBqjvB,3,0,2,10
XBqko9,1,0,1,5
XBqko9,2,0,1,5
XBqko9,3,0,2,6
XBqM3k,1,0,1,5
XBqM3k,2,0,4,9
XBqM3k,3,0,2,4
XBqMGn,1,0,3,3
XBqMGn,2,0,1,1
XBqMGn,3,0,0,0
XBqMK9,1,0,3,7
XBqMK9,2,0,1,8
XBqMK9,3,0,3,10
XBqMkl,1,0,4,2
XBqMkl,2,0,4,2
XBqMkl,3,0,3,0
XBqMLk,1,0,2,1
XBqMLk,2,0,1,0
XBqMLk,3,0,1,0
XBqVJl,1,0,0,8
XBqVJl,2,0,5,13
XBqVJl,3,NA,NA,NA
XBqWNp,1,0,0,4
XBqWNp,2,0,0,4
XBqWNp,3,0,3,2
XBqWy9,1,0,1,3
XBqWy9,2,0,0,6
XBqWy9,3,0,1,9
XBqykQ,1,0,0,4
XBqykQ,2,0,0,0
XBqykQ,3,0,0,0
XBqyoO,1,0,0,0
XBqyoO,2,0,0,2
XBqyoO,3,0,0,2
XBrx1X,1,0,0,0
XBrx1X,2,0,0,0
XBrx1X,3,0,0,0
Xbv1B9,1,0,1,8
Xbv1B9,2,0,0,6
Xbv1B9,3,0,5,12
Xbv4op,1,2,3,19
Xbv4op,2,1,1,20
Xbv4op,3,2,3,20
Xbv6gp,1,0,0,12
Xbv6gp,2,0,3,9
Xbv6gp,3,0,0,15
Xbv6QK,1,0,4,19
Xbv6QK,2,0,5,22
Xbv6QK,3,1,5,21
XbvAR6,1,0,1,1
XbvAR6,2,0,0,17
XbvAR6,3,0,1,18
XbvBa9,1,0,6,6
XbvBa9,2,3,2,0
XbvBa9,3,0,1,0
Xbvd5o,1,0,2,0
Xbvd5o,2,0,2,0
Xbvd5o,3,0,1,0
Xbvdyr,1,0,3,13
Xbvdyr,2,0,3,6
Xbvdyr,3,0,3,12
XbvEdQ,1,0,3,6
XbvEdQ,2,0,4,11
XbvEdQ,3,2,4,15
XbvEPM,1,2,4,21
XbvEPM,2,3,5,18
XbvEPM,3,NA,NA,NA
XbvKGa,1,0,1,2
XbvKGa,2,0,1,12
XbvKGa,3,0,0,9
XbvmBg,1,2,1,18
XbvmBg,2,3,3,10
XbvmBg,3,3,4,17
XbvMxM,1,0,3,0
XbvMxM,2,0,0,1
XbvMxM,3,0,5,1
XBxAAz,1,0,2,0
XBxAAz,2,0,1,0
XBxAAz,3,0,2,0
XbY4EM,1,0,2,20
XbY4EM,2,0,3,7
XbY4EM,3,0,4,10
XbY60a,1,0,0,1
XbY60a,2,NA,NA,NA
XbY60a,3,0,0,0
XbY6GQ,1,0,0,2
XbY6GQ,2,0,0,0
XbY6GQ,3,0,0,0
XbYA6r,1,0,6,12
XbYA6r,2,1,6,9
XbYA6r,3,0,6,12
XbYMog,1,0,0,5
XbYMog,2,0,0,5
XbYMog,3,0,1,4
XbYMRp,1,2,4,20
XbYMRp,2,1,6,11
XbYMRp,3,0,5,17
XBz9W1,1,0,0,0
XBz9W1,2,0,0,0
XBz9W1,3,0,5,0
XBzaV1,1,0,2,4
XBzaV1,2,0,3,4
XBzaV1,3,0,2,4
XBzkJQ,1,0,0,0
XBzkJQ,2,0,0,0
XBzkJQ,3,0,0,0
XBzLrn,1,0,1,6
XBzLrn,2,4,4,8
XBzLrn,3,3,0,9
XBznwd,1,1,5,24
XBznwd,2,4,3,23
XBznwd,3,4,1,22
XBzOaB,1,0,1,8
XBzOaB,2,0,3,11
XBzOaB,3,0,2,7
XBzOdk,1,0,0,0
XBzOdk,2,0,1,1
XBzOdk,3,0,0,0
XBzr6z,1,0,3,1
XBzr6z,2,0,1,0
XBzr6z,3,0,1,1
XBzrnl,1,0,0,4
XBzrnl,2,0,0,5
XBzrnl,3,0,0,3
XBzRNl,1,0,6,11
XBzRNl,2,0,4,5
XBzRNl,3,0,6,15
XG0J87,1,0,0,0
XG0J87,2,0,0,0
XG0J87,3,0,0,0
XG19E2,1,0,5,4
XG19E2,2,0,3,3
XG19E2,3,0,1,2
XG3a9V,1,0,2,2
XG3a9V,2,0,2,2
XG3a9V,3,0,1,3
XG3aGK,1,0,4,11
XG3aGK,2,NA,NA,NA
XG3aGK,3,NA,NA,NA
XG3avo,1,0,2,6
XG3avo,2,0,4,6
XG3avo,3,0,3,8
XG3Wal,1,0,1,6
XG3Wal,2,0,3,7
XG3Wal,3,0,4,12
XGa0xK,1,0,2,1
XGa0xK,2,0,1,0
XGa0xK,3,0,1,0
XGaKjE,1,0,0,2
XGaKjE,2,0,0,0
XGaKjE,3,0,0,1
XGalxo,1,0,0,0
XGalxo,2,0,0,0
XGalxo,3,0,0,0
XGaYaK,1,0,4,17
XGaYaK,2,0,5,17
XGaYaK,3,0,3,17
XGaygb,1,0,3,3
XGaygb,2,0,4,9
XGaygb,3,0,3,5
XGayoE,1,1,6,13
XGayoE,2,1,4,17
XGayoE,3,0,2,7
XGL4ko,1,0,3,2
XGL4ko,2,0,2,5
XGL4ko,3,0,3,2
XGL4za,1,0,0,0
XGL4za,2,0,0,1
XGL4za,3,0,0,1
XGL50E,1,0,1,4
XGL50E,2,0,1,7
XGL50E,3,NA,NA,NA
XGLDKV,1,0,1,0
XGLDKV,2,0,2,0
XGLDKV,3,0,0,2
XGLLKK,1,NA,4,9
XGLLKK,2,NA,2,18
XGLLKK,3,NA,3,0
XGLMbE,1,0,1,1
XGLMbE,2,0,1,2
XGLMbE,3,0,1,2
XGLmZ8,1,0,1,6
XGLmZ8,2,0,4,6
XGLmZ8,3,0,3,5
XGLv3D,1,0,1,7
XGLv3D,2,0,2,5
XGLv3D,3,0,0,8
XGLV9l,1,0,2,4
XGLV9l,2,0,2,3
XGLV9l,3,0,1,5
XGLVpV,1,4,2,12
XGLVpV,2,0,1,11
XGLVpV,3,0,1,15
XGLYYl,1,0,0,6
XGLYYl,2,0,0,6
XGLYYl,3,0,0,4
XGo5jE,1,0,3,6
XGo5jE,2,0,1,1
XGo5jE,3,0,2,0
XGo5np,1,0,0,5
XGo5np,2,0,0,6
XGo5np,3,0,0,6
XGo84p,1,0,1,18
XGo84p,2,0,1,11
XGo84p,3,0,1,10
XGo8xo,1,0,4,24
XGo8xo,2,0,2,11
XGo8xo,3,1,5,8
XGoaMp,1,0,0,0
XGoaMp,2,0,0,0
XGoaMp,3,0,1,0
XGoBDE,1,0,6,21
XGoBDE,2,NA,NA,NA
XGoBDE,3,NA,NA,NA
XGoBJp,1,0,4,5
XGoBJp,2,0,4,12
XGoBJp,3,0,3,11
XGoBka,1,0,6,22
XGoBka,2,0,5,19
XGoBka,3,0,3,15
XGoBrp,1,0,0,0
XGoBrp,2,0,0,0
XGoBrp,3,0,1,0
XGodkr,1,0,0,8
XGodkr,2,NA,NA,NA
XGodkr,3,NA,NA,NA
XGoEvl,1,0,1,1
XGoEvl,2,0,1,4
XGoEvl,3,0,0,4
XGoPqa,1,0,3,10
XGoPqa,2,NA,3,8
XGoPqa,3,0,3,8
XGoPRa,1,0,2,8
XGoPRa,2,0,1,2
XGoPRa,3,NA,NA,NA
XGor4r,1,1,6,24
XGor4r,2,2,6,24
XGor4r,3,NA,6,24
XGoxJV,1,0,4,3
XGoxJV,2,NA,NA,NA
XGoxJV,3,0,1,4
XGoxla,1,0,2,12
XGoxla,2,0,3,12
XGoxla,3,NA,NA,NA
XGoYAV,1,0,6,15
XGoYAV,2,NA,5,10
XGoYAV,3,0,2,16
XGoYm8,1,0,1,0
XGoYm8,2,0,0,0
XGoYm8,3,0,0,2
XGoYzD,1,0,5,0
XGoYzD,2,NA,NA,NA
XGoYzD,3,NA,NA,NA
XGozyV,1,0,0,0
XGozyV,2,NA,NA,NA
XGozyV,3,NA,NA,NA
XGozzo,1,0,5,8
XGozzo,2,NA,NA,NA
XGozzo,3,NA,NA,NA
XGq0Er,1,0,0,1
XGq0Er,2,0,0,2
XGq0Er,3,0,0,1
XGq0Go,1,0,6,21
XGq0Go,2,0,6,24
XGq0Go,3,0,6,15
XGq18a,1,0,0,0
XGq18a,2,0,2,2
XGq18a,3,NA,NA,NA
XGq1AE,1,0,0,4
XGq1AE,2,0,0,1
XGq1AE,3,0,0,1
XGq1Ba,1,0,3,0
XGq1Ba,2,0,4,5
XGq1Ba,3,0,4,2
XGq1J8,1,0,0,4
XGq1J8,2,0,0,0
XGq1J8,3,0,0,0
XGq1kK,1,0,1,9
XGq1kK,2,0,2,6
XGq1kK,3,0,6,4
XGq4bE,1,0,0,14
XGq4bE,2,0,6,16
XGq4bE,3,0,3,12
XGq4Yl,1,0,1,0
XGq4Yl,2,0,0,0
XGq4Yl,3,0,0,0
XGq6BV,1,0,3,3
XGq6BV,2,0,2,2
XGq6BV,3,0,0,1
XGqb8E,1,0,4,15
XGqb8E,2,0,4,15
XGqb8E,3,0,6,16
XGqgEE,1,0,0,2
XGqgEE,2,0,1,1
XGqgEE,3,0,1,0
XGqKKV,1,NA,3,10
XGqKKV,2,3,2,12
XGqKKV,3,2,3,12
XGqpy8,1,0,1,10
XGqpy8,2,0,5,8
XGqpy8,3,0,1,10
XGqPY8,1,0,1,2
XGqPY8,2,0,0,1
XGqPY8,3,NA,0,0
XGqxBE,1,0,1,3
XGqxBE,2,0,2,12
XGqxBE,3,0,1,7
XGqxxV,1,0,2,8
XGqxxV,2,1,3,8
XGqxxV,3,NA,NA,NA
XGR5wl,1,0,1,3
XGR5wl,2,0,0,6
XGR5wl,3,0,2,0
XGRBND,1,0,1,0
XGRBND,2,0,1,0
XGRBND,3,0,2,0
XGREPV,1,0,0,1
XGREPV,2,0,2,4
XGREPV,3,0,0,5
XGRYb8,1,0,4,7
XGRYb8,2,0,3,5
XGRYb8,3,0,5,6
XGWGWr,1,0,0,0
XGWGWr,2,0,0,0
XGWGWr,3,0,0,0
XGWqRr,1,0,1,0
XGWqRr,2,NA,NA,NA
XGWqRr,3,0,0,0
XGWyVD,1,0,4,18
XGWyVD,2,0,4,15
XGWyVD,3,0,5,3
XK4lzj,1,0,0,1
XK4lzj,2,0,0,0
XK4lzj,3,0,2,2
XK4MEk,1,0,0,0
XK4MEk,2,0,0,0
XK4MEk,3,0,0,0
XK4QjQ,1,0,1,7
XK4QjQ,2,0,0,8
XK4QjQ,3,0,0,6
XK4QZQ,1,0,1,2
XK4QZQ,2,0,2,4
XK4QZQ,3,0,2,1
XKa8PV,1,0,1,4
XKa8PV,2,NA,NA,NA
XKa8PV,3,0,1,4
XKaDx8,1,0,3,12
XKaDx8,2,0,2,12
XKaDx8,3,0,1,5
XKamPQ,1,0,1,0
XKamPQ,2,0,1,0
XKamPQ,3,0,0,0
XKawvp,1,0,4,4
XKawvp,2,0,4,1
XKawvp,3,0,0,3
XKBrQk,1,0,1,1
XKBrQk,2,0,1,1
XKBrQk,3,0,1,3
XKBZOz,1,0,1,19
XKBZOz,2,0,4,13
XKBZOz,3,0,4,19
XKBZzQ,1,0,0,2
XKBZzQ,2,0,0,4
XKBZzQ,3,0,0,6
XKDVj7,1,0,6,9
XKDVj7,2,0,5,8
XKDVj7,3,0,3,8
XKK3OQ,1,0,1,0
XKK3OQ,2,0,1,0
XKK3OQ,3,0,1,0
XKKnLQ,1,0,3,2
XKKnLQ,2,0,0,1
XKKnLQ,3,0,0,2
XKKnQG,1,0,2,0
XKKnQG,2,0,2,2
XKKnQG,3,0,0,0
XKKP6p,1,0,6,8
XKKP6p,2,0,3,24
XKKP6p,3,0,3,24
XKKrwG,1,0,4,0
XKKrwG,2,NA,NA,NA
XKKrwG,3,NA,NA,NA
XKKw8z,1,0,4,10
XKKw8z,2,2,3,10
XKKw8z,3,0,4,8
XKKY9o,1,0,0,0
XKKY9o,2,0,0,0
XKKY9o,3,0,1,0
XKKYEO,1,0,2,9
XKKYEO,2,0,3,7
XKKYEO,3,0,3,9
XKKYko,1,0,1,1
XKKYko,2,0,3,2
XKKYko,3,0,3,0
XKKYLZ,1,0,6,3
XKKYLZ,2,NA,1,5
XKKYLZ,3,0,2,2
XKKYMV,1,0,0,0
XKKYMV,2,0,0,2
XKKYMV,3,0,0,0
XKKYnj,1,0,0,6
XKKYnj,2,NA,NA,NA
XKKYnj,3,0,1,7
XKKYPk,1,0,0,0
XKKYPk,2,0,1,0
XKKYPk,3,0,3,0
XKKYqO,1,0,1,0
XKKYqO,2,0,1,0
XKKYqO,3,0,0,0
XKKYxp,1,0,0,0
XKKYxp,2,0,4,0
XKKYxp,3,0,0,0
XKKYzj,1,0,1,1
XKKYzj,2,0,0,1
XKKYzj,3,0,0,0
XKp3EV,1,0,0,2
XKp3EV,2,0,0,0
XKp3EV,3,0,1,0
XKp3no,1,0,0,0
XKp3no,2,0,0,4
XKp3no,3,0,0,3
XKpGBZ,1,0,3,17
XKpGBZ,2,0,6,23
XKpGBZ,3,0,3,23
XKplbV,1,0,2,1
XKplbV,2,0,3,1
XKplbV,3,0,1,1
XKpPgk,1,0,1,7
XKpPgk,2,0,2,16
XKpPgk,3,0,3,9
XKpq5Z,1,0,0,0
XKpq5Z,2,0,0,0
XKpq5Z,3,0,0,0
XKpWlQ,1,0,1,6
XKpWlQ,2,0,2,5
XKpWlQ,3,0,4,6
XKpwWV,1,0,4,7
XKpwWV,2,0,2,4
XKpwWV,3,0,0,0
XKpywZ,1,2,0,8
XKpywZ,2,1,4,19
XKpywZ,3,4,1,16
XKpZMz,1,0,4,5
XKpZMz,2,0,3,15
XKpZMz,3,0,5,9
XKQ3rp,1,0,0,0
XKQ3rp,2,NA,NA,NA
XKQ3rp,3,0,1,1
XKQ8oV,1,0,3,2
XKQ8oV,2,0,4,3
XKQ8oV,3,0,3,3
XKQ8WZ,1,0,1,3
XKQ8WZ,2,0,0,6
XKQ8WZ,3,0,0,3
XKQ94j,1,0,1,2
XKQ94j,2,0,1,0
XKQ94j,3,0,0,0
XKQ9BQ,1,0,1,4
XKQ9BQ,2,0,2,5
XKQ9BQ,3,0,1,4
XKQ9Kz,1,0,3,8
XKQ9Kz,2,0,4,12
XKQ9Kz,3,0,6,10
XKQBJ8,1,0,0,1
XKQBJ8,2,0,0,1
XKQBJ8,3,0,0,0
XKQBMk,1,0,3,2
XKQBMk,2,0,3,1
XKQBMk,3,0,4,6
XKQEgo,1,0,0,0
XKQEgo,2,0,0,0
XKQEgo,3,0,0,0
XKQEW8,1,0,2,9
XKQEW8,2,NA,3,5
XKQEW8,3,NA,NA,NA
XKQgLQ,1,0,1,0
XKQgLQ,2,0,1,0
XKQgLQ,3,0,2,0
XKQjdO,1,0,3,0
XKQjdO,2,0,4,4
XKQjdO,3,0,3,0
XKQJGZ,1,0,0,1
XKQJGZ,2,0,3,0
XKQJGZ,3,NA,NA,NA
XKQLaj,1,3,2,12
XKQLaj,2,0,4,16
XKQLaj,3,3,3,12
XKQnBz,1,2,5,24
XKQnBz,2,NA,NA,NA
XKQnBz,3,NA,NA,NA
XKQq3o,1,0,4,8
